resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins,stop_1_ms,stop_2_ms,stop_3_ms,stop_1_lap,stop_2_lap,stop_3_lap,lap_1_ms,lap_2_ms,lap_3_ms,lap_4_ms,lap_5_ms,lap_6_ms,lap_7_ms,lap_8_ms,lap_9_ms,lap_10_ms,lap_11_ms,lap_12_ms,lap_13_ms,lap_14_ms,lap_15_ms,lap_16_ms,lap_17_ms,lap_18_ms,lap_19_ms,lap_20_ms,lap_21_ms,lap_22_ms,lap_23_ms,lap_24_ms,lap_25_ms,lap_26_ms,lap_27_ms,lap_28_ms,lap_29_ms,lap_30_ms,lap_31_ms,lap_32_ms,lap_33_ms,lap_34_ms,lap_35_ms,lap_36_ms,lap_37_ms,lap_38_ms,lap_39_ms,lap_40_ms,lap_41_ms,lap_42_ms,lap_43_ms,lap_44_ms,lap_45_ms,lap_46_ms,lap_47_ms,lap_48_ms,lap_49_ms,lap_50_ms,lap_51_ms,lap_52_ms,lap_53_ms,lap_54_ms,lap_55_ms,lap_56_ms,lap_57_ms,lap_58_ms,lap_59_ms,lap_60_ms,lap_61_ms,lap_62_ms,lap_63_ms,lap_64_ms,lap_65_ms,lap_66_ms,lap_67_ms,lap_68_ms,lap_69_ms,lap_70_ms,lap_71_ms,lap_72_ms,lap_73_ms,lap_74_ms,lap_75_ms,lap_76_ms,lap_77_ms,lap_78_ms
26632,1138,4,117,7,8,4.0,61,\N,\N,54,18,1:37.741,181.950,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28917,0,29251.0,,,25.0,,,106384.0,99584.0,99286.0,99395.0,99036.0,98795.0,98720.0,98542.0,98644.0,98765.0,98666.0,98874.0,98719.0,98524.0,99008.0,98862.0,98811.0,98718.0,99283.0,99367.0,99264.0,99272.0,99243.0,99597.0,108707.0,118688.0,98490.0,98826.0,98614.0,98562.0,98432.0,98603.0,98161.0,98487.0,98140.0,98211.0,97928.0,98223.0,98210.0,99282.0,98311.0,99186.0,98122.0,98217.0,98118.0,97988.0,98119.0,98010.0,98240.0,98540.0,97882.0,97995.0,97886.0,97741.0,97951.0,97912.0,98082.0,98265.0,98101.0,98573.0,101282.0,,,,,,,,,,,,,,,,,
26633,1138,807,210,6,9,2.0,61,\N,\N,35,15,1:37.470,182.456,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28919,0,29808.0,,,29.0,,,105723.0,99449.0,99222.0,99510.0,98649.0,98903.0,98736.0,98821.0,98404.0,98798.0,98688.0,98887.0,98721.0,98607.0,98799.0,99054.0,98771.0,98858.0,99143.0,99438.0,99250.0,99128.0,99465.0,99268.0,99691.0,99569.0,99773.0,101269.0,108550.0,121641.0,98546.0,98385.0,97800.0,98002.0,97470.0,97827.0,98490.0,97941.0,97811.0,97919.0,97994.0,97911.0,98072.0,97795.0,97714.0,97919.0,97743.0,98022.0,98147.0,98705.0,98235.0,98144.0,98136.0,98051.0,98511.0,98312.0,98109.0,98075.0,97915.0,100502.0,98723.0,,,,,,,,,,,,,,,,,
26634,1138,815,9,13,10,1.0,61,\N,\N,33,16,1:37.477,182.443,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28913,7,28990.0,,,28.0,,,108150.0,99896.0,99629.0,99151.0,99064.0,99256.0,99133.0,98357.0,98681.0,98934.0,99067.0,98864.0,99592.0,99142.0,99102.0,99204.0,99431.0,99343.0,99479.0,99013.0,99166.0,99435.0,99432.0,99672.0,99784.0,100035.0,99713.0,107385.0,117269.0,99589.0,98404.0,98407.0,97477.0,97992.0,97858.0,98556.0,98175.0,98133.0,97840.0,97878.0,97821.0,97649.0,97672.0,97783.0,97600.0,97959.0,97754.0,97981.0,98074.0,98722.0,98057.0,98236.0,98121.0,98018.0,98499.0,99127.0,98347.0,98012.0,100652.0,98149.0,98274.0,,,,,,,,,,,,,,,,,
26635,1138,861,3,12,11,0.0,61,\N,\N,35,11,1:37.262,182.846,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28921,0,29772.0,,,29.0,,,107696.0,99890.0,99371.0,99290.0,98954.0,99060.0,98940.0,98934.0,98730.0,98833.0,98756.0,98894.0,98940.0,99139.0,98858.0,98865.0,99210.0,99078.0,99024.0,98682.0,99327.0,98959.0,99621.0,99047.0,99886.0,99427.0,99701.0,99813.0,108344.0,121584.0,100451.0,98081.0,97739.0,97983.0,97262.0,97789.0,99435.0,97707.0,97679.0,97555.0,97659.0,97721.0,97793.0,97637.0,97956.0,97550.0,97458.0,97936.0,97800.0,98692.0,98940.0,98348.0,97856.0,97790.0,98057.0,101189.0,98823.0,97844.0,98485.0,98712.0,98075.0,,,,,,,,,,,,,,,,,
26636,1138,852,215,8,12,0.0,61,\N,\N,53,6,1:36.393,184.494,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28920,0,29662.0,,,33.0,,,108899.0,99994.0,99420.0,99296.0,99034.0,99277.0,99262.0,98905.0,98918.0,98861.0,98938.0,99673.0,99488.0,99585.0,99349.0,99195.0,99249.0,99658.0,99672.0,99566.0,99785.0,99417.0,99444.0,99444.0,100589.0,99898.0,101874.0,100294.0,100067.0,99971.0,100162.0,100018.0,107942.0,121124.0,98876.0,98730.0,98677.0,98144.0,97771.0,97734.0,98271.0,97644.0,97428.0,99350.0,97670.0,97220.0,97236.0,97297.0,96889.0,96797.0,96767.0,96519.0,96393.0,97096.0,96900.0,97176.0,97283.0,97089.0,97287.0,97901.0,98950.0,,,,,,,,,,,,,,,,,
26637,1138,839,214,15,13,0.0,61,\N,\N,48,20,1:37.964,181.536,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28922,0,29601.0,,,29.0,,,109927.0,100405.0,99512.0,99087.0,99221.0,99297.0,99245.0,98999.0,99411.0,99319.0,99166.0,99276.0,99579.0,99435.0,99276.0,99468.0,99485.0,99904.0,99857.0,99883.0,99941.0,101176.0,100263.0,99971.0,99992.0,100689.0,100864.0,100723.0,110059.0,120611.0,98887.0,98512.0,98368.0,98441.0,98279.0,98598.0,100839.0,98905.0,98001.0,99739.0,98266.0,98375.0,98458.0,98644.0,100480.0,98079.0,98134.0,97964.0,98329.0,98693.0,98657.0,98338.0,100163.0,98507.0,98861.0,98778.0,98471.0,98714.0,98703.0,98315.0,101037.0,,,,,,,,,,,,,,,,,
26638,1138,840,117,17,14,0.0,61,\N,\N,36,19,1:37.851,181.745,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28917,0,29816.0,,,26.0,,,112609.0,101184.0,100400.0,99543.0,99613.0,99766.0,99735.0,99738.0,100781.0,99514.0,99689.0,99738.0,99511.0,99795.0,99494.0,99923.0,99933.0,100015.0,99960.0,99929.0,101423.0,100433.0,100328.0,100183.0,100487.0,108829.0,120401.0,99233.0,99389.0,98917.0,98495.0,98159.0,98162.0,98286.0,97924.0,97851.0,98917.0,101692.0,98261.0,98508.0,99745.0,98024.0,98182.0,98203.0,98817.0,99289.0,98365.0,97928.0,98532.0,100140.0,98309.0,98030.0,98555.0,98178.0,98320.0,98584.0,98646.0,98516.0,100255.0,98931.0,99845.0,,,,,,,,,,,,,,,,,
26639,1138,855,15,20,15,0.0,61,\N,\N,47,14,1:37.461,182.472,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28918,0,29360.0,,,34.0,,,113822.0,101595.0,100701.0,99955.0,99892.0,100062.0,99832.0,99487.0,99743.0,99360.0,99654.0,99909.0,100337.0,99820.0,99610.0,99727.0,100174.0,100059.0,101195.0,100581.0,100465.0,100115.0,100026.0,100047.0,100219.0,100400.0,100189.0,99965.0,101094.0,100857.0,102290.0,101210.0,101039.0,108825.0,119614.0,98362.0,98329.0,97976.0,98314.0,98573.0,99616.0,98721.0,97960.0,97600.0,97831.0,97864.0,97461.0,98680.0,99122.0,98599.0,98016.0,98299.0,99707.0,98218.0,98167.0,98309.0,97875.0,97758.0,97759.0,99830.0,98975.0,,,,,,,,,,,,,,,,,
26640,1138,822,15,19,16,0.0,61,\N,\N,46,17,1:37.524,182.355,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28918,0,30423.0,,,33.0,,,113361.0,101165.0,100651.0,100126.0,99848.0,102474.0,100283.0,100319.0,99859.0,99914.0,100009.0,100044.0,100007.0,99879.0,99404.0,99706.0,101626.0,100278.0,100180.0,100404.0,99985.0,99661.0,100115.0,99916.0,100085.0,100156.0,100272.0,100242.0,102061.0,100933.0,100974.0,100831.0,108688.0,119526.0,99292.0,99076.0,98311.0,98364.0,98287.0,98107.0,100019.0,97986.0,97988.0,97755.0,97897.0,97524.0,98235.0,98500.0,98523.0,98642.0,98274.0,98148.0,99736.0,98340.0,98195.0,98163.0,97941.0,97859.0,98364.0,99121.0,98771.0,,,,,,,,,,,,,,,,,
26641,1138,842,214,18,17,0.0,61,\N,\N,46,9,1:36.927,183.478,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28922,0,31509.0,,,37.0,,,111981.0,100948.0,100394.0,99479.0,99582.0,99724.0,99621.0,99663.0,100929.0,99488.0,99263.0,99234.0,99315.0,99340.0,99491.0,99178.0,99106.0,99980.0,99619.0,99776.0,99529.0,99831.0,100239.0,100166.0,101407.0,100906.0,101737.0,101081.0,100484.0,103135.0,103156.0,100685.0,100261.0,100822.0,100699.0,102881.0,112264.0,121644.0,98029.0,97823.0,97562.0,97328.0,97638.0,97130.0,97149.0,96927.0,97995.0,97328.0,98000.0,97971.0,98948.0,98652.0,98692.0,98591.0,97972.0,100387.0,97416.0,97621.0,97746.0,98189.0,99498.0,,,,,,,,,,,,,,,,,
26642,1138,817,215,16,18,0.0,61,\N,\N,60,1,1:34.486,188.218,11,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,+1 Lap,28920,0,30316.0,29066.0,29653.0,10.0,46.0,58.0,111319.0,100947.0,100057.0,99545.0,99585.0,99223.0,99598.0,99615.0,99598.0,107680.0,120481.0,98589.0,98644.0,98660.0,98774.0,98420.0,98406.0,98261.0,98639.0,98892.0,98801.0,98625.0,98992.0,99074.0,99495.0,100181.0,100285.0,100194.0,99251.0,99563.0,101160.0,99528.0,99378.0,100561.0,100666.0,100011.0,98639.0,98286.0,98564.0,98602.0,101769.0,101223.0,99045.0,98963.0,103383.0,110550.0,119494.0,97010.0,97411.0,97247.0,96765.0,97348.0,97382.0,100450.0,98263.0,97061.0,96357.0,104940.0,118881.0,94486.0,99550.0,,,,,,,,,,,,,,,,,
26643,1138,825,210,14,19,0.0,57,\N,\N,52,13,1:37.425,182.540,3,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Accident,28919,0,29707.0,31291.0,,28.0,49.0,,110409.0,100386.0,99696.0,99489.0,98948.0,99467.0,99156.0,99436.0,99858.0,99263.0,99735.0,99708.0,99637.0,99568.0,99385.0,99274.0,99441.0,99706.0,100700.0,100283.0,100483.0,100347.0,100303.0,100508.0,100389.0,102209.0,100970.0,109569.0,119915.0,98131.0,98206.0,98472.0,98360.0,97926.0,98293.0,98536.0,100825.0,98615.0,98560.0,99835.0,98197.0,98166.0,98083.0,98812.0,100315.0,98655.0,98264.0,98204.0,170660.0,134785.0,94754.0,97425.0,98089.0,98134.0,98526.0,98431.0,108409.0,,,,,,,,,,,,,,,,,,,,,
26644,1138,848,3,11,20,0.0,15,\N,\N,13,8,1:36.888,183.552,131,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Power Unit,28921,0,29126.0,,,11.0,,,110771.0,100750.0,99762.0,99285.0,99252.0,99267.0,99039.0,99316.0,99767.0,99896.0,106666.0,118026.0,96888.0,98740.0,133278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26645,1139,844,6,4,1,25.0,56,1:35:09.639,5709639,39,6,1:37.834,202.861,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28924,4,23817.0,,,26.0,,,99987.0,100341.0,122873.0,151204.0,168785.0,98951.0,99570.0,99307.0,99257.0,99421.0,99597.0,99448.0,99399.0,99200.0,99672.0,99782.0,99621.0,99435.0,99553.0,99756.0,99506.0,99411.0,99878.0,99699.0,99583.0,100211.0,119522.0,98662.0,99067.0,99034.0,98667.0,98825.0,99032.0,98633.0,98897.0,98643.0,98477.0,98570.0,97834.0,98287.0,98395.0,98179.0,98257.0,98697.0,98349.0,99177.0,98471.0,98313.0,98326.0,97951.0,97875.0,98092.0,98365.0,98175.0,97902.0,99518.0,,,,,,,,,,,,,,,,,,,,,,
26646,1139,832,6,3,2,18.0,56,+8.562,5718201,42,5,1:37.763,203.009,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28924,4,23963.0,,,21.0,,,102273.0,99923.0,123612.0,151665.0,166655.0,100002.0,99684.0,100944.0,100022.0,99887.0,100352.0,100241.0,100014.0,100038.0,100071.0,100286.0,100203.0,99696.0,99898.0,99814.0,100695.0,117897.0,98731.0,99113.0,99355.0,99342.0,98960.0,99054.0,99203.0,98674.0,99281.0,99025.0,98760.0,98812.0,98620.0,98587.0,98428.0,98189.0,98075.0,98082.0,97786.0,97763.0,98223.0,98450.0,98280.0,98618.0,98883.0,98130.0,98584.0,98270.0,98501.0,98088.0,98170.0,98200.0,99009.0,101083.0,,,,,,,,,,,,,,,,,,,,,,
26647,1139,830,9,2,3,15.0,56,+19.412,5729051,42,9,1:38.117,202.276,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28923,7,24228.0,,,25.0,,,101657.0,99991.0,122849.0,151496.0,167623.0,99779.0,99731.0,100082.0,100032.0,99970.0,100246.0,100182.0,99936.0,99846.0,100192.0,100033.0,100160.0,99921.0,99981.0,99986.0,99803.0,100099.0,100420.0,100318.0,100718.0,119619.0,99046.0,98784.0,99067.0,98750.0,99058.0,99106.0,98827.0,99063.0,99004.0,98715.0,98963.0,98641.0,98358.0,98624.0,98463.0,98117.0,98526.0,98453.0,98269.0,98255.0,99191.0,98572.0,98598.0,98692.0,99105.0,100819.0,99384.0,98661.0,98252.0,99018.0,,,,,,,,,,,,,,,,,,,,,,
26648,1139,846,1,1,4,12.0,56,+20.354,5729993,55,4,1:37.679,203.183,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28926,5,23731.0,,,31.0,,,102902.0,100864.0,124410.0,150670.0,165769.0,100663.0,100469.0,100411.0,100196.0,100369.0,100668.0,100652.0,100347.0,100322.0,100360.0,100355.0,99915.0,99944.0,99612.0,99891.0,99474.0,99542.0,99810.0,99789.0,99607.0,99527.0,99093.0,99156.0,99548.0,99705.0,101469.0,119605.0,98641.0,98043.0,97918.0,98317.0,98310.0,98081.0,98062.0,98321.0,97966.0,97925.0,98033.0,98229.0,98340.0,98119.0,99194.0,98436.0,98549.0,98813.0,99066.0,99843.0,98347.0,97889.0,97679.0,97758.0,,,,,,,,,,,,,,,,,,,,,,
26649,1139,857,1,5,5,10.0,56,+21.921,5731560,42,7,1:37.883,202.760,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28926,5,24107.0,,,32.0,,,103937.0,101768.0,126009.0,149123.0,164254.0,101753.0,101086.0,100678.0,100285.0,100339.0,100607.0,100696.0,100579.0,100807.0,101013.0,100229.0,99925.0,100006.0,99685.0,99791.0,99711.0,99864.0,99910.0,100269.0,99409.0,99299.0,99016.0,99650.0,99550.0,99661.0,100829.0,101107.0,119344.0,98495.0,98022.0,98310.0,98490.0,98212.0,98183.0,99348.0,98206.0,97883.0,97984.0,98455.0,97979.0,98320.0,98655.0,98021.0,98023.0,97979.0,98532.0,98180.0,99104.0,97954.0,97924.0,99112.0,,,,,,,,,,,,,,,,,,,,,,
26650,1139,847,131,20,6,8.0,56,+56.295,5765934,42,3,1:37.656,203.231,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28925,3,29327.0,,,40.0,,,111647.0,103503.0,140454.0,150121.0,143987.0,104179.0,101898.0,101524.0,101913.0,101994.0,102165.0,101837.0,101300.0,101098.0,101155.0,101260.0,101132.0,100530.0,101203.0,100766.0,99965.0,100019.0,100174.0,100060.0,99692.0,100158.0,99889.0,99235.0,99624.0,99577.0,99634.0,99553.0,100373.0,100071.0,99925.0,99152.0,99451.0,99331.0,98997.0,100641.0,124213.0,97656.0,98118.0,97826.0,97963.0,97782.0,97790.0,98041.0,98001.0,97943.0,98059.0,98608.0,99888.0,98724.0,98180.0,97955.0,,,,,,,,,,,,,,,,,,,,,,
26651,1139,815,9,9,7,6.0,56,+59.072,5768711,45,13,1:38.514,201.461,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28923,7,23580.0,,,26.0,,,106074.0,102416.0,132043.0,150697.0,155478.0,102576.0,101703.0,101129.0,101402.0,101136.0,101525.0,101491.0,101219.0,101431.0,101611.0,101468.0,101480.0,100538.0,100258.0,100252.0,100570.0,101456.0,100681.0,100564.0,100115.0,100789.0,119807.0,99642.0,99451.0,99633.0,99682.0,99378.0,99719.0,100200.0,100105.0,100162.0,99499.0,98939.0,98986.0,99066.0,99701.0,98866.0,98787.0,98781.0,98514.0,98579.0,98914.0,98842.0,98682.0,98729.0,98670.0,99176.0,99739.0,98803.0,99987.0,99570.0,,,,,,,,,,,,,,,,,,,,,,
26652,1139,807,210,11,8,4.0,56,+1:02.957,5772596,51,12,1:38.404,201.686,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28929,0,24500.0,,,27.0,,,107084.0,102841.0,134259.0,149504.0,153617.0,103090.0,101428.0,101285.0,101651.0,101300.0,101689.0,101432.0,101334.0,101048.0,101824.0,101512.0,101190.0,102130.0,100430.0,100447.0,100523.0,100757.0,100770.0,100329.0,100269.0,100664.0,101173.0,122271.0,100912.0,100338.0,99401.0,99687.0,99355.0,99348.0,99250.0,99196.0,99390.0,99179.0,99294.0,99391.0,99178.0,98941.0,98906.0,98902.0,100572.0,98645.0,98997.0,98594.0,98510.0,98651.0,98404.0,98703.0,98512.0,98775.0,98714.0,99000.0,,,,,,,,,,,,,,,,,,,,,,
26653,1139,859,215,19,9,2.0,56,+1:10.563,5780202,54,8,1:38.091,202.330,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28930,0,23839.0,,,36.0,,,108974.0,102809.0,135152.0,150921.0,150275.0,102925.0,102010.0,101557.0,102100.0,102012.0,101535.0,101260.0,101320.0,101383.0,102041.0,101646.0,101371.0,101335.0,101101.0,100988.0,102238.0,101448.0,100853.0,100869.0,100653.0,100922.0,100304.0,100235.0,100523.0,100622.0,100613.0,100451.0,100286.0,100449.0,100484.0,101342.0,119598.0,98905.0,99396.0,99035.0,99149.0,98409.0,99104.0,99057.0,99084.0,98619.0,98631.0,98493.0,98558.0,98513.0,98453.0,98281.0,98113.0,98091.0,98433.0,99273.0,,,,,,,,,,,,,,,,,,,,,,
26654,1139,861,3,15,10,1.0,56,+1:11.979,5781618,46,2,1:37.611,203.325,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28931,0,23971.0,,,39.0,,,109923.0,103005.0,137406.0,150829.0,147801.0,103338.0,102278.0,101451.0,101980.0,101702.0,102239.0,101886.0,101766.0,102970.0,101801.0,101956.0,101523.0,101427.0,101010.0,101123.0,101087.0,101250.0,101312.0,101227.0,100756.0,100900.0,100451.0,100205.0,100542.0,100366.0,100535.0,100270.0,100238.0,100306.0,100195.0,100026.0,101395.0,100110.0,100591.0,119212.0,99443.0,98533.0,98528.0,98876.0,98532.0,97611.0,97991.0,98326.0,98412.0,98026.0,98665.0,98133.0,98032.0,97708.0,97926.0,98488.0,,,,,,,,,,,,,,,,,,,,,,
26655,1139,825,210,8,11,0.0,56,+1:19.782,5789421,56,10,1:38.210,202.085,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28929,0,23966.0,24087.0,,17.0,38.0,,105073.0,102038.0,128559.0,150492.0,159607.0,102311.0,101740.0,100836.0,100634.0,101287.0,101697.0,101161.0,101150.0,101279.0,101736.0,101901.0,101895.0,119791.0,100868.0,100996.0,101259.0,100479.0,100732.0,100626.0,100292.0,100479.0,100126.0,101523.0,100250.0,100769.0,100455.0,100166.0,99826.0,99641.0,99585.0,99786.0,100481.0,99843.0,118617.0,98975.0,100010.0,98653.0,98988.0,98671.0,99045.0,99085.0,98779.0,99025.0,98746.0,98676.0,98877.0,98623.0,98508.0,98325.0,98239.0,98210.0,,,,,,,,,,,,,,,,,,,,,,
26656,1139,842,214,6,12,0.0,56,+1:30.558,5800197,55,11,1:38.311,201.877,1,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,Finished,28932,0,28228.0,,,18.0,,,104426.0,102067.0,128872.0,149840.0,160207.0,102096.0,101487.0,101037.0,100712.0,100571.0,101291.0,101086.0,101046.0,101551.0,101499.0,101306.0,102142.0,101038.0,125822.0,101596.0,101132.0,101033.0,101083.0,100915.0,100986.0,101954.0,102407.0,100730.0,100435.0,100672.0,100791.0,100493.0,100244.0,99905.0,99866.0,100630.0,100698.0,100845.0,99981.0,99899.0,100583.0,99141.0,99276.0,99550.0,100665.0,99364.0,100973.0,99561.0,99300.0,99174.0,99384.0,98900.0,99127.0,98728.0,98311.0,98769.0,,,,,,,,,,,,,,,,,,,,,,
26657,1139,4,117,7,13,0.0,55,\N,\N,52,17,1:39.261,199.945,11,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,+1 Lap,28927,0,24247.0,,,26.0,,,106421.0,102720.0,133660.0,149599.0,154538.0,103042.0,102409.0,101508.0,101975.0,101928.0,103326.0,101701.0,101687.0,101706.0,101530.0,101681.0,102424.0,101238.0,101677.0,101585.0,101297.0,102707.0,101766.0,101879.0,101614.0,102193.0,120837.0,100478.0,100480.0,100210.0,100133.0,100600.0,100556.0,100285.0,101231.0,100213.0,100610.0,100140.0,100079.0,99927.0,101035.0,99445.0,99554.0,99452.0,99999.0,99540.0,99533.0,99638.0,99949.0,99584.0,99290.0,99261.0,99729.0,101670.0,100096.0,,,,,,,,,,,,,,,,,,,,,,,
26658,1139,852,215,10,14,0.0,55,\N,\N,54,15,1:39.193,200.082,11,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,+1 Lap,28930,0,24193.0,,,18.0,,,105613.0,102114.0,131600.0,150263.0,156517.0,102559.0,101731.0,101101.0,100953.0,101192.0,101613.0,101513.0,101223.0,101351.0,101536.0,101684.0,103026.0,102676.0,122848.0,101198.0,101337.0,101005.0,101365.0,101205.0,101073.0,100927.0,101246.0,101467.0,100793.0,100706.0,100793.0,100466.0,100302.0,100139.0,99787.0,99923.0,101002.0,99855.0,99614.0,99845.0,112718.0,99212.0,99361.0,99379.0,99711.0,99778.0,99631.0,99697.0,99476.0,99863.0,99521.0,99657.0,101114.0,99193.0,99379.0,,,,,,,,,,,,,,,,,,,,,,,
26659,1139,840,117,13,15,0.0,55,\N,\N,54,16,1:39.214,200.040,11,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,+1 Lap,28927,0,26399.0,,,27.0,,,108520.0,102792.0,134001.0,150476.0,152040.0,107096.0,102147.0,101873.0,101972.0,101813.0,102777.0,102174.0,102102.0,102062.0,102348.0,102311.0,102054.0,101869.0,101570.0,101601.0,101416.0,102657.0,102237.0,101678.0,101634.0,103213.0,102199.0,123231.0,99575.0,100384.0,100088.0,100689.0,100414.0,100404.0,100399.0,100435.0,100210.0,100025.0,100038.0,99831.0,100475.0,100085.0,99922.0,100001.0,100481.0,101173.0,99524.0,99666.0,101690.0,99759.0,99896.0,99448.0,99435.0,99214.0,101498.0,,,,,,,,,,,,,,,,,,,,,,,
26660,1139,848,3,14,16,0.0,55,\N,\N,54,14,1:39.084,200.302,11,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,+1 Lap,28931,0,34983.0,24391.0,,3.0,33.0,,111269.0,104544.0,136698.0,156139.0,141937.0,104652.0,102627.0,102144.0,102001.0,102736.0,102219.0,101938.0,102458.0,102221.0,102263.0,102331.0,101884.0,101524.0,101601.0,101411.0,102460.0,102169.0,101886.0,101432.0,101418.0,102357.0,103544.0,102932.0,101287.0,101651.0,101635.0,101297.0,101702.0,121549.0,100029.0,99721.0,99632.0,99690.0,99531.0,99666.0,99406.0,99241.0,99353.0,101215.0,99961.0,101733.0,99552.0,99205.0,99509.0,99639.0,99720.0,99279.0,99350.0,99084.0,101299.0,,,,,,,,,,,,,,,,,,,,,,,
26661,1139,822,15,16,17,0.0,55,\N,\N,53,19,1:40.575,197.333,11,2024,19,69,United States Grand Prix,2024-10-20,19:00:00,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,+1 Lap,28928,0,24439.0,,,15.0,,,110705.0,103075.0,138546.0,150342.0,146661.0,103600.0,102180.0,101483.0,102031.0,101749.0,102300.0,101945.0,102677.0,102125.0,102714.0,121652.0,100801.0,100762.0,100869.0,100837.0,100920.0,100998.0,101138.0,101147.0,100909.0,100839.0,100869.0,101024.0,101298.0,101185.0,101374.0,100932.0,100784.0,101938.0,101436.0,101155.0,100815.0,100944.0,100780.0,100701.0,101258.0,101243.0,100696.0,101717.0,105416.0,103225.0,101064.0,101070.0,103447.0,101045.0,102931.0,100658.0,100575.0,100679.0,100708.0,,,,,,,,,,,,,,,,,,,,,,,
