resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins
24291,1014,826,5,9,9,2.0,66,+33.056,5783499,64,8,1:20.726,207.591,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27250,0
24292,1014,154,210,7,10,1.0,66,+34.641,5785084,64,12,1:21.057,206.743,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27246,0
24293,1014,848,5,11,11,0.0,66,+35.445,5785888,65,11,1:21.028,206.817,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27250,0
24294,1014,817,4,13,12,0.0,66,+36.758,5787201,56,7,1:20.615,207.876,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27247,0
24295,1014,807,4,0,13,0.0,66,+39.241,5789684,65,13,1:21.282,206.171,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27247,0
24296,1014,8,51,14,14,0.0,66,+41.803,5792246,66,14,1:21.382,205.917,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27248,0
24297,1014,815,211,15,15,0.0,66,+46.877,5797320,65,16,1:21.859,204.717,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27249,0
24298,1014,841,51,18,16,0.0,66,+47.691,5798134,64,15,1:21.833,204.782,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Finished,27248,0
24299,1014,847,3,19,17,0.0,65,\N,\N,64,17,1:22.382,203.418,11,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,+1 Lap,27252,0
24300,1014,9,3,17,18,0.0,65,\N,\N,65,19,1:23.202,201.413,11,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,+1 Lap,27252,0
24301,1014,840,211,16,19,0.0,44,\N,\N,28,20,1:23.226,201.355,4,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Collision,27249,0
24302,1014,846,1,10,20,0.0,44,\N,\N,28,18,1:22.561,202.977,4,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Collision,27251,0
24306,1015,1,131,1,1,25.0,78,1:43:28.437,6208437,9,6,1:16.167,157.721,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27253,6
24307,1015,20,6,4,2,18.0,78,+2.602,6211039,9,9,1:16.277,157.494,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27255,0
24308,1015,822,131,2,3,15.0,78,+3.162,6211599,65,2,1:15.163,159.828,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27253,6
24309,1015,830,9,3,4,12.0,78,+5.537,6213974,9,7,1:16.229,157.593,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27254,0
24310,1015,842,9,8,5,11.0,78,+9.946,6218383,72,1,1:14.279,161.730,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27254,0
24311,1015,832,1,9,6,8.0,78,+53.454,6261891,32,5,1:15.891,158.295,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27261,0
24312,1015,826,5,7,7,6.0,78,+54.574,6263011,31,10,1:16.288,157.471,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27260,0
24313,1015,848,5,10,8,4.0,78,+55.200,6263637,43,3,1:15.607,158.890,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27260,0
24314,1015,817,4,6,9,2.0,78,+1:00.894,6269331,78,4,1:15.697,158.701,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27257,0
24315,1015,154,210,13,10,1.0,78,+1:01.034,6269471,41,16,1:16.746,156.531,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27256,0
24316,1015,846,1,12,11,0.0,78,+1:06.801,6275238,61,13,1:16.413,157.214,1,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27261,0
24317,1015,825,210,5,14,0.0,77,\N,\N,61,17,1:16.992,156.031,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27256,0
24318,1015,815,211,16,12,0.0,77,\N,\N,67,15,1:16.613,156.803,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27259,0
24319,1015,807,4,11,13,0.0,77,\N,\N,65,8,1:16.276,157.496,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27257,0
24320,1015,847,3,19,15,0.0,77,\N,\N,76,18,1:17.038,155.938,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27262,0
24321,1015,840,211,17,16,0.0,77,\N,\N,45,12,1:16.379,157.284,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27259,0
24322,1015,8,51,14,17,0.0,77,\N,\N,50,14,1:16.436,157.166,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27258,0
24323,1015,9,3,20,18,0.0,77,\N,\N,32,19,1:17.388,155.233,11,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27262,0
24324,1015,841,51,18,19,0.0,76,\N,\N,46,11,1:16.299,157.448,12,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+2 Laps,27258,0
24325,1015,844,6,15,20,0.0,16,\N,\N,6,20,1:19.151,151.775,4,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Collision,27255,0
24326,1016,1,131,2,1,25.0,70,1:29:07.084,5347084,62,4,1:14.813,209.851,1,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27263,7
24327,1016,20,6,1,2,18.0,70,+3.658,5350742,57,5,1:14.875,209.677,1,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27265,0
24328,1016,844,6,3,3,15.0,70,+4.696,5351780,63,2,1:14.356,211.140,1,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27265,0
24329,1016,822,131,6,4,13.0,70,+51.043,5398127,69,1,1:13.078,214.833,1,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27263,7
24330,1016,830,9,9,5,10.0,70,+57.655,5404739,67,3,1:14.767,209.980,1,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27264,0
24331,1016,817,4,4,6,8.0,69,\N,\N,55,9,1:16.075,206.370,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27267,0
24332,1016,807,4,7,7,6.0,69,\N,\N,57,7,1:15.995,206.587,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27267,0
24333,1016,842,9,5,8,4.0,69,\N,\N,51,10,1:16.157,206.147,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27264,0
24334,1016,840,211,17,9,2.0,69,\N,\N,47,8,1:16.043,206.456,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27269,0
24335,1016,826,5,10,10,1.0,69,\N,\N,44,11,1:16.198,206.036,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27270,0
24336,1016,832,1,11,11,0.0,69,\N,\N,37,15,1:16.471,205.301,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27271,0
24337,1016,815,211,15,12,0.0,69,\N,\N,61,13,1:16.314,205.723,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27269,0
24338,1016,841,51,12,13,0.0,69,\N,\N,69,14,1:16.365,205.586,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27268,0
24339,1016,154,210,14,14,0.0,69,\N,\N,60,12,1:16.245,205.909,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27266,0
24340,1016,8,51,16,15,0.0,69,\N,\N,60,6,1:15.442,208.101,11,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27268,0
24341,1016,847,3,18,16,0.0,68,\N,\N,58,17,1:17.241,203.254,12,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,27272,0
24342,1016,825,210,0,17,0.0,68,\N,\N,41,19,1:17.309,203.075,12,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,27266,0
24343,1016,9,3,19,18,0.0,67,\N,\N,64,18,1:17.285,203.139,13,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+3 Laps,27272,0
24344,1016,848,5,13,19,0.0,59,\N,\N,47,16,1:17.151,203.491,130,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Collision damage,27270,0
24345,1016,846,1,8,20,0.0,8,\N,\N,4,20,1:18.023,201.217,22,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Suspension,27271,0
24346,1017,1,131,1,1,25.0,53,1:24:31.198,5071198,53,2,1:32.764,226.717,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27293,8
24347,1017,822,131,2,2,18.0,53,+18.056,5089254,43,3,1:33.586,224.725,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27293,8
24348,1017,844,6,3,3,15.0,53,+18.985,5090183,40,4,1:33.828,224.146,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27295,0
24349,1017,830,9,4,4,12.0,53,+34.905,5106103,38,5,1:34.162,223.351,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27294,0
24350,1017,20,6,7,5,11.0,53,+1:02.796,5133994,53,1,1:32.740,226.775,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27295,0
24351,1017,832,1,6,6,8.0,53,+1:35.462,5166660,52,6,1:34.561,222.408,1,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27301,0
24352,1017,8,51,12,7,6.0,52,\N,\N,47,8,1:34.873,221.677,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27298,0
24353,1017,807,4,13,8,4.0,52,\N,\N,46,10,1:34.950,221.497,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27297,0
24354,1017,846,1,5,9,2.0,52,\N,\N,45,7,1:34.754,221.955,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27301,0
24355,1017,842,9,9,10,1.0,52,\N,\N,47,15,1:35.197,220.922,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27294,0
24356,1017,817,4,8,11,0.0,52,\N,\N,42,14,1:35.150,221.032,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27297,0
24357,1017,815,211,14,12,0.0,52,\N,\N,42,11,1:35.014,221.348,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27299,0
24358,1017,840,211,17,13,0.0,52,\N,\N,44,9,1:34.924,221.558,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27299,0
24359,1017,826,5,19,14,0.0,52,\N,\N,43,16,1:35.225,220.857,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27300,0
24360,1017,848,5,11,15,0.0,52,\N,\N,51,12,1:35.029,221.313,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27300,0
24361,1017,841,51,10,16,0.0,52,\N,\N,50,13,1:35.115,221.113,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27298,0
24362,1017,825,210,15,17,0.0,52,\N,\N,50,18,1:35.692,219.780,11,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27296,0
24363,1017,9,3,18,18,0.0,51,\N,\N,50,20,1:36.608,217.696,12,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+2 Laps,27302,0
24364,1017,847,3,20,19,0.0,51,\N,\N,51,19,1:35.830,219.463,12,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+2 Laps,27302,0
24365,1017,154,210,16,20,0.0,44,\N,\N,42,17,1:35.691,219.782,31,2019,8,34,French Grand Prix,2019-06-23,13:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Retired,27296,0
24366,1018,830,9,2,1,26.0,71,1:22:01.822,4921822,60,1,1:07.475,230.378,1,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27304,1
24367,1018,844,6,1,2,18.0,71,+2.724,4924546,58,3,1:07.994,228.620,1,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27305,0
24368,1018,822,131,3,3,15.0,71,+18.960,4940782,53,7,1:08.565,226.716,1,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27303,8
24369,1018,20,6,9,4,12.0,71,+19.610,4941432,62,2,1:07.676,229.694,1,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27305,0
24370,1018,1,131,4,5,10.0,71,+22.805,4944627,69,5,1:08.050,228.432,1,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27303,8
24371,1018,846,1,5,6,8.0,70,\N,\N,69,8,1:08.699,226.274,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27311,0
24372,1018,842,9,8,7,6.0,70,\N,\N,63,9,1:08.790,225.974,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27304,1
24373,1018,832,1,19,8,4.0,70,\N,\N,53,6,1:08.117,228.207,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27311,0
24374,1018,8,51,6,9,2.0,70,\N,\N,57,15,1:09.126,224.876,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27308,0
24375,1018,841,51,7,10,1.0,70,\N,\N,57,13,1:09.051,225.120,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27308,0
24376,1018,815,211,13,11,0.0,70,\N,\N,67,14,1:09.061,225.087,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27309,0
24377,1018,817,4,12,12,0.0,70,\N,\N,65,4,1:08.019,228.536,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27307,0
24378,1018,807,4,15,13,0.0,70,\N,\N,59,16,1:09.248,224.480,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27307,0
24379,1018,840,211,14,14,0.0,70,\N,\N,57,17,1:09.288,224.350,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27309,0
24380,1018,848,5,18,15,0.0,70,\N,\N,59,11,1:08.946,225.463,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27310,0
24381,1018,154,210,11,16,0.0,70,\N,\N,56,12,1:08.987,225.329,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27306,0
24382,1018,826,5,16,17,0.0,70,\N,\N,58,18,1:09.498,223.672,11,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27310,0
24383,1018,847,3,0,18,0.0,69,\N,\N,52,19,1:09.926,222.303,12,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+2 Laps,27312,0
24384,1018,825,210,10,19,0.0,69,\N,\N,69,10,1:08.903,225.604,12,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+2 Laps,27306,0
24385,1018,9,3,17,20,0.0,68,\N,\N,55,20,1:10.964,219.051,13,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+3 Laps,27312,0
24386,1019,1,131,2,1,26.0,52,1:21:08.452,4868452,52,1,1:27.369,242.735,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27313,9
24387,1019,822,131,1,2,18.0,52,+24.928,4893380,47,2,1:27.406,242.633,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27313,9
24388,1019,844,6,3,3,15.0,52,+30.117,4898569,47,5,1:29.313,237.452,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27315,0
24389,1019,842,9,5,4,12.0,52,+34.692,4903144,48,8,1:29.544,236.839,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27314,1
24390,1019,830,9,4,5,10.0,52,+39.458,4907910,45,4,1:29.272,237.561,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27314,1
24391,1019,832,1,13,6,8.0,52,+53.639,4922091,50,11,1:29.757,236.277,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27321,0
24392,1019,817,4,7,7,6.0,52,+54.401,4922853,50,9,1:29.624,236.628,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27317,0
24393,1019,8,51,12,8,4.0,52,+1:05.540,4933992,51,14,1:30.034,235.551,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27318,0
24394,1019,826,5,17,9,2.0,52,+1:06.720,4935172,51,12,1:29.910,235.875,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27320,0
24395,1019,807,4,10,10,1.0,52,+1:12.733,4941185,51,13,1:29.949,235.773,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27317,0
24396,1019,846,1,8,11,0.0,52,+1:14.281,4942733,50,10,1:29.636,236.596,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27321,0
24397,1019,848,5,9,12,0.0,52,+1:15.617,4944069,46,15,1:30.872,233.378,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27320,0
24398,1019,840,211,18,13,0.0,52,+1:21.086,4949538,49,6,1:29.390,237.248,1,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27319,0
24399,1019,847,3,19,14,0.0,51,\N,\N,50,16,1:31.013,233.017,11,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,27322,0
24400,1019,9,3,20,15,0.0,51,\N,\N,50,17,1:31.509,231.754,11,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,27322,0
24401,1019,20,6,6,16,0.0,51,\N,\N,46,3,1:28.733,239.004,11,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,27315,0
24402,1019,815,211,15,17,0.0,51,\N,\N,50,7,1:29.456,237.072,11,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,27319,0
24403,1019,841,51,11,18,0.0,18,\N,\N,17,18,1:32.464,229.360,20,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Spun off,27318,0
24404,1019,154,210,14,19,0.0,9,\N,\N,4,20,1:34.350,224.775,4,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,27316,0
24405,1019,825,210,16,20,0.0,6,\N,\N,5,19,1:33.425,227.001,4,2019,10,9,British Grand Prix,2019-07-14,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,27316,0
24406,1020,830,9,2,1,26.0,64,1:44:31.275,6271275,61,1,1:16.645,214.839,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27334,2
24407,1020,20,6,20,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27335,0
24408,1020,826,5,14,3,15.0,64,+8.305,6279580,61,6,1:17.708,211.900,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27340,0
24409,1020,840,211,15,4,12.0,64,+8.966,6280241,61,8,1:17.831,211.566,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27339,0
24410,1020,832,1,7,5,10.0,64,+9.583,6280858,63,9,1:17.841,211.538,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27341,0
